llm_model_name,corrector,rag,llm_model
gemma3_27b,0.02833271026611328,1.1814587116241455,26.72924518585205
gemma3_27b,0.03824353218078613,0.4219844341278076,38.003135204315186
gemma3_27b,0.01856517791748047,0.40751051902770996,37.52589726448059
gemma3_27b,0.040895938873291016,0.42473793029785156,40.40860557556152
gemma3_27b,0.022353410720825195,0.4899938106536865,48.746514320373535
gemma3_27b,0.026808500289916992,0.4254486560821533,32.557372093200684
gemma3_27b,0.04232168197631836,0.43026304244995117,56.72884488105774
gemma3_27b,0.060122013092041016,0.7010676860809326,50.51436495780945
